Day,Month,CTIO,CalarAlto1,CalarAlto2,KPNO,LaSilla,Magellan,MaunaKea,MMT,SSO,Sutherland,WIYN
86,3,0.96,0.407608695652174,0.398422090729783,0.61,0.920845272206304,0.761688406705966,0.72,0.735966735966736,0.65,0.537837837837838,0.6640001
87,3,0.96,0.407608695652174,0.398422090729783,0.61,0.920845272206304,0.761688406705966,0.72,0.735966735966736,0.65,0.537837837837838,0.6640001
88,3,0.96,0.407608695652174,0.398422090729783,0.61,0.920845272206304,0.761688406705966,0.72,0.735966735966736,0.65,0.537837837837838,0.6640001
89,3,0.96,0.407608695652174,0.398422090729783,0.61,0.920845272206304,0.761688406705966,0.72,0.735966735966736,0.65,0.537837837837838,0.6640001
90,3,0.96,0.407608695652174,0.398422090729783,0.61,0.920845272206304,0.761688406705966,0.72,0.735966735966736,0.65,0.537837837837838,0.6640001
91,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
92,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
93,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
94,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
95,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
96,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
97,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
98,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
99,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
100,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
101,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
102,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
103,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
104,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
105,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
106,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
107,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
108,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
109,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
110,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
111,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
112,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
113,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
114,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
115,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
116,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
117,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
118,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
119,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
120,4,0.83,0.298913043478261,0.378698224852071,0.73,0.812016218208625,0.761688406705966,0.72,0.787941787941788,0.65,0.537837837837838,0.6998106
121,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
122,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
123,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
124,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
125,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
126,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
127,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
128,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
129,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
130,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
131,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
132,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
133,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
134,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
135,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
136,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
137,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
138,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
139,5,0.71,0.398550724637681,0.366863905325444,0.77,0.730050323508267,0.761688406705966,0.78499997,0.875259875259875,0.65,0.537837837837838,0.7829793
